id,answer
009312,ㄅㄨˋ ㄒㄧˇ ㄏㄨㄢ ㄐㄧㄠˋ ㄩˇ ㄉㄢˋ ㄙ ㄒㄧㄤˇ ㄐㄩㄜˊ ㄨˋ ㄏㄞˊ ㄇㄟˊ ㄉㄠˋ ㄊㄨㄟ ㄈㄢ ㄒㄧㄢˋ ㄒㄧㄥˊ ㄐㄧㄠˋ ㄩˋ ㄊㄧˇ ㄓˋ ㄉㄜ˙ ㄍㄠ ㄉㄨˋ
009313,ㄧㄡˇ ㄕˊ ㄏㄡˋ ㄕˋ ㄏㄣˇ ㄐㄧ ㄓˋ ㄉㄜ˙ ㄓㄨㄤ ㄙㄨㄥˊ
009314,ㄊㄚ ㄧ ㄖㄢˊ ㄐㄧˋ ㄉㄜ˙ ㄇㄥˋ ㄌㄨˋ ㄉㄤ ㄕˋ ㄍㄟˇ ㄊㄚ ㄧˊ ㄍㄜˋ ㄋㄨㄢˊ ㄋㄨㄢˇ ㄉㄜ˙ ㄩㄥ ㄅㄠˋ
009315,ㄨㄟˋ ㄌㄜ˙ ㄓㄨㄤˋ ㄉㄢˇ ㄍㄢˊ ㄐㄧˇ ㄋㄚˊ ㄔㄨ ㄙㄨㄟˊ ㄕㄣ ㄒㄧㄝˊ ㄉㄞˋ ㄉㄜ˙ ㄅㄧㄢ ㄆㄠˋ ㄖㄢˊ ㄈㄤˋ
009316,ㄕˊ ㄦˋ ㄖˋ ㄡ ㄩㄢˊ ㄉㄨㄟˋ ㄇㄟˇ ㄩㄢˊ ㄉㄜ˙ ㄅㄧˇ ㄐㄧㄚˋ ㄕˋ ㄧ ㄅㄧˇ ㄧ ㄉㄧㄢˇ ㄙㄢ ㄨˊ ㄐㄧㄡˇ ㄙㄢ
009317,ㄔㄨㄣ ㄐㄧㄤ ㄕㄨㄟˊ ㄋㄨㄢˊ ㄧㄚˇ ㄒㄧㄢ ㄓ ㄨㄛˇ ㄎㄣˊ ㄧˇ ㄍㄠˋ ㄙㄨˋ ㄋㄧˇ ㄇㄧㄥˊ ㄊㄧㄢ ㄔㄨㄢ ㄕㄣˊ ㄇㄜ˙
009318,ㄗㄞˋ ㄕˋ ㄈㄚ ㄉㄜ˙ ㄧㄠ ㄙˋ ㄌㄧㄥˊ ㄦˋ ㄕˋ ㄇㄣˊ ㄎㄡˇ ㄏㄞˊ ㄧㄡˇ ㄉㄚˋ ㄊㄢ ㄉㄜ˙ ㄒㄩㄜˋ ㄐㄧˋ
009319,ㄅㄧˋ ㄊㄚˇ ㄊㄚˊ ㄨㄚˇ ㄐㄩˋ ㄒㄧ ㄧㄡˇ ㄊㄨㄛˋ ㄕㄨ ㄉㄜ˙ ㄊㄧˇ ㄙㄜˋ ㄅㄧㄠ ㄧˋ ㄏㄜˊ ㄒㄧㄥˋ ㄑㄧˋ ㄍㄨㄢ
009320,ㄕˋ ㄍㄨㄥ ㄢ ㄐㄩˊ ㄉㄜ˙ ㄨㄟ ㄅㄛˊ ㄎㄞ ㄉㄜ˙ ㄗㄨㄟˋ ㄗㄠˇ ㄧㄣ ㄘˇ ㄖㄣˊ ㄑㄧㄝˋ ㄧㄝˋ ㄗㄨㄟˋ ㄗㄨˊ
009321,ㄒㄧㄠˇ ㄉㄨㄟˋ ㄨㄢˊ ㄔㄥˊ ㄅㄨˋ ㄧㄠˇ ㄖㄣˋ ㄨˋ ㄌㄧㄣˊ ㄉㄠˊ ㄓㄜˊ ㄧㄝˇ ㄧㄠˋ ㄈㄨˋ ㄔㄨ ㄉㄞˋ ㄐㄧㄚˇ
009322,ㄌㄠˇ ㄍㄨㄥ ㄏㄣˇ ㄇㄟˊ ㄑㄧㄥˊ ㄉㄧㄠˋ ㄉㄜ˙ ㄨㄣˋ ㄌㄠˇ ㄆㄛ˙ ㄕㄨㄛ ㄇㄚ˙ ㄋㄧˊ ㄒㄧㄤˇ ㄧㄠˋ ㄕㄚˊ
009323,ㄉㄤ ㄋㄧㄢˊ ㄗㄨㄥˇ ㄕㄡ ㄖㄨˋ ㄨㄟˊ ㄖㄣˊ ㄇㄧㄣˊ ㄅㄧˋ ㄑㄧ ㄕˊ ㄧ ㄉㄧㄢˊ ㄨˇ ㄙˋ ㄨˇ ㄧˋ ㄩㄢˊ
009324,ㄧ ㄕㄥ ㄑㄧㄥˇ ㄋㄧㄣˊ ㄗㄞˋ ㄔㄚˊ ㄧ ㄋㄧˇ ㄕˋ ㄧ ㄕㄥ ㄏㄞˊ ㄕㄨㄛ ㄨㄛˇ ㄕˋ ㄧˋ ㄕㄥ
009325,ㄇㄚˇ ㄩㄢˊ ㄧㄡˇ ㄧ ㄌㄧㄥˊ ㄦˋ ㄋㄧㄢˊ ㄉㄜ˙ ㄐㄧㄝˋ ㄏㄨㄚˋ ㄨㄛˊ ㄧㄡˇ ㄙㄢ ㄌㄧㄥˊ ㄋㄧㄢˊ ㄉㄜ˙ ㄐㄧˋ ㄏㄨㄢˇ
009326,ㄗㄨㄟˋ ㄐㄧㄣˋ ㄍㄢˇ ㄐㄩㄜˊ ㄊㄚ ㄒㄧㄠ ㄊㄧㄥˊ ㄧˋ ㄒㄧㄝ ㄌㄜ˙ ㄨㄛˊ ㄧㄝˇ ㄐㄩㄜˊ ㄉㄜ˙ ㄨㄛˇ ㄎㄜˊ ㄧˇ ㄔㄨ ㄌㄞ˙ ㄌㄜ˙
009327,ㄊㄚ ㄧㄡˋ ㄓㄨㄚ ㄓㄨˋ ㄕㄡˋ ㄆㄧㄠˋ ㄩㄣˊ ㄉㄜ˙ ㄅㄠ ㄅㄠ ㄉㄢˋ ㄕㄨˋ ㄆㄧㄠˋ ㄩㄢˊ ㄅㄞ ㄎㄞ ㄊㄚ ㄉㄜ˙ ㄕㄡˊ ㄓˇ ㄆㄧㄣ ㄇㄧㄥˋ ㄆㄠˇ ㄒㄧㄚˋ ㄔㄜ
009328,ㄊㄧㄠ ㄑㄧˇ ㄓㄨㄢ ㄏㄡˋ ㄅㄧㄢˇ ㄉㄢˋ ㄐㄧㄡˋ ㄕㄣ ㄒㄧㄢˋ ㄗㄞˋ ㄓㄜˋ ㄉㄠˋ ㄏㄣˇ ㄐㄧˋ ㄌㄧˇ ㄏㄡˋ ㄅㄟˋ ㄕㄤˋ ㄗㄜˊ ㄉㄨㄟ ㄑㄧˇ ㄧˊ ㄉㄠˋ ㄖㄡˋ
009329,ㄒㄧㄣ ㄏㄨㄛˋ ㄧㄝˋ ㄋㄚˋ ㄊㄧㄢ ㄨㄢˇ ㄕㄤˋ ㄊㄚ ㄏㄜˊ ㄉㄜ˙ ㄇㄧㄥˊ ㄉㄧㄥˇ ㄉㄚˋ ㄗㄨㄟˋ ㄨㄛˊ ㄌㄧㄚˇ ㄐㄧˊ ㄏㄨ ㄕˋ ㄏㄜˊ ㄧˋ ㄦˊ ㄋㄧㄢˊ
009330,ㄔㄨˊ ㄈㄟ ㄧㄡˇ ㄊㄨㄥ ㄊㄧㄢ ㄉㄜ˙ ㄋㄥˊ ㄌㄧˋ ㄉㄢˋ ㄊㄧㄢ ㄏㄨㄟˋ ㄙㄨㄟˊ ㄕ ㄙㄨㄟˊ ㄉㄧˋ ㄅㄤ ㄋㄧˇ ㄐㄧㄤˋ ㄩˇ ㄇㄧㄢˋ ㄏㄨㄛˇ ㄇㄚ˙
009331,ㄧ ㄍㄜˋ ㄩㄢˇ ㄗㄞˋ ㄗㄨˇ ㄍㄨㄛˊ ㄒㄧ ㄅㄟˋ ㄐㄧㄠˇ ㄉㄜ˙ ㄧㄝˋ ㄩˊ ㄗㄨㄛˋ ㄓㄜˇ ㄉㄜ˙ ㄗㄨㄛˋ ㄆㄧㄣˇ ㄏㄜˊ ㄧˇ ㄉㄜˊ ㄉㄠˋ ㄋㄧˇ ㄇㄣ˙ ㄉㄜ˙ ㄑㄧㄥ ㄌㄞˋ
009332,ㄩˊ ㄕˋ ㄆㄚˋ ㄅㄧㄢˋ ㄉㄚˇ ㄉㄧㄢˋ ㄏㄨㄚˋ ㄒㄩˇ ㄨㄣˋ ㄐㄧㄚ ㄓㄨㄥ ㄕˋ ㄏㄨㄛˊ ㄧㄡˇ ㄕˋ
009333,ㄈㄣ ㄇㄧㄢˋ ㄔˊ ㄒㄧㄤˋ ㄍㄜ˙ ㄉㄚˋ ㄩˋ ㄍㄤ ㄧㄡˇ ㄗㄨㄛˋ ㄉㄧㄢˋ ㄐㄧㄠˇ ㄉㄧㄢˋ ㄌㄧㄤˇ ㄘㄜˋ ㄏㄞˊ ㄧㄡˇ ㄅㄚˊ ㄕㄡˇ
009334,ㄅㄟˋ ㄔㄥ ㄗㄞˋ ㄌㄜ˙ ㄓㄣ ㄎㄞ ㄒㄧㄣ ㄧㄚ˙
009335,ㄋㄢˊ ㄊㄨㄥˊ ㄗㄞˋ ㄔㄜ ㄏㄡˋ ㄨㄢˊ ㄕㄨㄚˇ
009336,ㄋㄧˊ ㄒㄧㄤˇ ㄨㄢˊ ㄉㄧㄢˇ ㄕㄣˊ ㄇㄜ˙
009337,ㄋㄧˇ ㄎㄢˋ ㄍㄨㄛˋ ㄨㄛˇ ㄐㄧㄚˋ ㄅㄠˊ ㄒㄧㄢˇ ㄍㄨㄟˋ
009338,ㄋㄧˊ ㄧㄝˊ ㄏㄠˇ ㄈㄢˊ ㄧㄚ˙
009339,ㄋㄧˇ ㄉㄜ˙ ㄉㄧˋ ㄧ ㄒㄨㄢˇ ㄗㄠˊ ㄕˋ ㄕㄨㄟˊ
009340,ㄋㄧˊ ㄒㄧˇ ㄏㄨㄢ ㄨㄢˊ ㄕㄣˊ ㄇㄜ˙ ㄧㄡˇ ㄒㄧˋ ㄐㄧˊ ㄒㄧˇ ㄏㄨㄢ ㄨㄢˊ ㄕㄣˊ ㄇㄜ˙ ㄧㄡˇ ㄒ
009341,ㄕ ㄍㄜˋ ㄓㄨㄥˇ ㄐㄧㄥ ㄕㄣˋ ㄕˊ ㄌㄧㄤˊ
009342,ㄕˋ ㄅㄚ ㄐㄧㄝˋ ㄕㄥˊ ㄨㄟˊ ㄨㄟˇ ㄩㄢˊ
009343,ㄨㄛˇ ㄓˊ ㄒㄧˇ ㄏㄨㄢ ㄎㄢˋ ㄒㄧㄠˇ ㄕㄨㄛ
009344,ㄒㄧㄤ ㄍㄤˇ ㄉㄨˋ ㄕㄚ ㄈㄨˋ ㄖㄣˊ ㄌㄚˋ ㄒㄧㄤˋ ㄍㄨㄢˇ ㄨㄛˇ ㄑㄧㄤˊ ㄌㄧˋ ㄊㄨㄟ ㄐㄧㄢˋ ㄛ˙
009345,ㄉㄧˋ ㄌㄧㄡˋ ㄑㄧ ㄅㄚ ㄐㄧㄡˇ ㄒㄧㄤˋ ㄖㄣˋ ㄨˋ ㄕㄨˇ ㄩˊ ㄐㄧㄚ ㄑㄧㄤˊ ㄨㄢˊ ㄕㄢˋ ㄑㄧˇ ㄧㄝˋ ㄐㄧㄣ ㄖㄨㄥˊ ㄓ ㄔˇ
009346,ㄓㄜˋ ㄋㄧㄢˊ ㄊㄡˋ ㄐㄧ ㄑㄧˋ ㄩㄢˊ ㄅㄨˊ ㄏㄨㄟˋ ㄕㄤˋ ㄨㄤˇ ㄏㄞˊ ㄗㄣˇ ㄇㄜ˙ ㄔㄨ ㄌㄞˊ ㄏㄨㄣˋ ㄋㄜ˙
009347,ㄨㄛˊ ㄧˇ ㄑㄧㄢˊ ㄐㄧㄡˋ ㄗㄨㄛˋ ㄍㄨㄛˋ ㄈㄢ ㄧˋ ㄓㄜˋ ㄘˊ ㄕˋ ㄔㄨㄥˊ ㄘㄡ ㄐㄧㄡˋ ㄧㄝˋ ㄩˊ ㄕˋ ㄊㄨㄥˋ ㄎㄨㄞˋ ㄉㄜ˙ ㄉㄚ ㄧㄥˋ ㄌㄜ˙
009348,ㄨㄛˇ ㄕㄣ ㄕㄤˋ ㄓㄨㄥ ㄩˋ ㄧㄡˇ ㄧㄢˊ ㄓㄨˇ ㄖㄣˊ ㄉㄜ˙ ㄑㄧˋ ㄓˋ ㄌㄜ˙
009349,ㄓㄜˋ ㄅㄧㄥˋ ㄅㄨˊ ㄕˋ ㄆㄞ ㄋㄠˇ ㄉㄞˋ ㄗㄨㄛˋ ㄔㄨˋ ㄉㄜ˙ ㄐㄩㄜˊ ㄉㄧㄥˋ
009350,ㄉㄥˋ ㄌㄧˋ ㄉㄜ˙ ㄒㄧㄣ ㄙㄨㄟˋ ㄌㄜ˙ ㄊㄧㄢ ㄊㄧㄢ ㄧˇ ㄌㄟˋ ㄒㄧˇ ㄇㄧㄢˋ
009351,ㄌㄧㄡˊ ㄐㄧㄣ ㄧㄠˋ ㄐㄧㄠˋ ㄕㄡˋ ㄗㄞˋ ㄨㄟˋ ㄔㄥˊ ㄔㄥ˙ ㄐㄧㄣˋ ㄒㄧㄥˊ ㄐㄧㄢˇ ㄔㄚˊ
009352,ㄅㄨˊ ㄍㄨㄛˋ ㄘˇ ㄈㄢ ㄒㄧㄠˇ ㄊㄡ ㄏㄠˇ ㄒㄧㄤˋ ㄗㄡˇ ㄉㄜ˙ ㄘㄨㄥˊ ㄇㄤˊ ㄏㄞˊ ㄅㄚˊ ㄧˊ ㄅㄚˊ ㄊㄧㄝˇ ㄅㄢ ㄕㄡˋ ㄇㄛˋ ㄗㄞˋ ㄌㄜ˙ ㄉㄧㄢˋ ㄌㄧˇ
009353,ㄓㄜˋ ㄒㄧㄝ ㄋㄧㄢˊ ㄖㄨˊ ㄍㄨㄛˇ ㄅㄨˊ ㄕˋ ㄨㄛˇ ㄗㄞˋ ㄓㄨㄥ ㄐㄧㄢˋ ㄉㄜ˙ ㄏㄨㄚˋ ㄔㄣˊ ㄇㄧㄥˊ ㄌㄧㄤˋ ㄗㄠˇ ㄐㄧㄡˋ ㄅㄟˋ ㄓㄨㄥ ㄞˇ ㄦˊ ㄔㄨˊ ㄉㄧㄠˋ ㄌㄜ˙
009354,ㄓˋ ㄘˇ ㄩˇ ㄓㄨㄥ ㄍㄨㄛˋ ㄐㄧ ㄐㄧㄢˋ ㄏㄜˊ ㄗㄨㄛˋ ㄉㄜ˙ ㄈㄨˊ ㄕㄢ ㄅㄚ ㄌㄟˊ ㄩˇ ㄒㄧㄤˋ ㄇㄨˋ ㄕㄡˋ ㄔㄨㄤˋ ㄓˋ ㄧㄝˋ ㄨㄢˊ ㄑㄨㄢˊ ㄊㄨㄟˋ ㄔㄨ
009355,ㄙㄨㄟˊ ㄕㄡˇ ㄆㄞ ㄓㄤ ㄌㄨㄛˊ ㄋㄩˇ ㄕˋ ㄏㄞˇ ㄊㄠˊ ㄉㄜ˙ ㄨˋ ㄆㄧㄣˇ ㄉㄡ ㄕˋ ㄉㄤ ㄒㄧㄚˋ ㄗㄨㄟˋ ㄖㄨㄣˋ ㄇㄣˊ ㄉㄜ˙ ㄧㄡˋ ㄦˊ ㄅㄠˇ ㄐㄧㄢˋ ㄆㄧㄣˇ
009356,ㄓˊ ㄉㄠˋ ㄉㄨㄥ ㄔㄨㄤ ㄕˋ ㄈㄚ ㄘㄞˊ ㄓ ㄉㄠˋ ㄙㄨㄥˊ ㄩㄥˇ ㄊㄚ ㄇㄞˋ ㄧㄣˊ ㄉㄜ˙ ㄨㄤˊ ㄩㄢˋ ㄓㄤˇ ㄐㄧㄥˋ ㄕˋ ㄗˋ ㄐㄧˇ ㄉㄜ˙ ㄓㄤˋ ㄈㄨ˙
009357,ㄐㄧㄚ ㄌㄧˊ ㄇㄞˇ ㄌㄜ˙ ㄅㄨˋ ㄕㄠˇ ㄓㄨㄥˋ ㄧㄡˊ ㄔㄚˊ ㄉㄜ˙ ㄕㄨ ㄎㄜˇ ㄍㄨㄤ ㄎㄢˋ ㄕㄨ ㄎㄨ ㄗㄠˋ ㄅㄨˊ ㄕㄨㄛ ㄏㄞˊ ㄅㄨˋ ㄏㄠˊ ㄉㄨㄥˇ
009358,ㄗㄨㄛˊ ㄖˋ ㄐㄧㄣ ㄈㄥ ㄅㄧㄠˇ ㄕˋ ㄗㄞˋ ㄐㄧㄝˊ ㄇㄨˋ ㄓㄨㄥ ㄉㄜ˙ ㄧㄢˊ ㄌㄨㄣˋ ㄨㄟˋ ㄐㄧㄥ ㄍㄨㄛˋ ㄧㄢˋ ㄓㄥˋ ㄧㄡˇ ㄕ ㄧㄣˊ ㄐㄧㄣˇ ㄏㄜˊ ㄊㄨㄛˇ ㄉㄤˋ
009359,ㄍㄞ ㄉㄧㄢˋ ㄕˋ ㄇㄧㄣˊ ㄇㄚˇ ㄕˊ ㄐㄧㄚˋ ㄧㄝˇ ㄊㄧˊ ㄍㄨㄥ ㄅㄨˋ ㄊㄨㄥˊ ㄧㄡ ㄏㄨㄟˋ ㄐㄧㄣ ㄇㄧㄥˋ ㄉㄜ˙ ㄒㄧㄠ ㄈㄟˋ ㄓㄜˊ ㄉㄨㄥˇ ㄉㄜ˙ ㄒㄨㄢˇ ㄗㄜˊ
009360,ㄙㄨㄟ ㄏㄡˋ ㄧㄡˊ ㄌㄧㄤˇ ㄇㄧㄥˊ ㄕㄣ ㄘㄞˊ ㄌㄩㄝˋ ㄨㄟ ㄞˊ ㄒㄧㄠˇ ㄉㄜ˙ ㄒㄧㄠ ㄈㄤˊ ㄍㄨㄢ ㄅㄧㄥ ㄐㄧㄣˋ ㄖㄨˋ ㄐㄧㄚˋ ㄕˋ ㄕˋ ㄐㄧㄣˋ ㄒㄧㄥˊ ㄧㄥˊ ㄐㄧㄡˋ
009361,ㄅㄨˋ ㄕㄠˇ ㄖㄣˊ ㄧㄣ ㄘˇ ㄖㄣˋ ㄕˋ ㄌㄜ˙ ㄍㄨㄤˇ ㄓㄡ ㄐㄧˋ ㄓㄨˋ ㄌㄜ˙ ㄏㄞˇ ㄒㄧㄥ ㄕㄚ ㄒㄧㄤˋ ㄨㄤˇ ㄓㄨ ㄐㄧㄤ ㄅㄧㄢ ㄉㄜ˙ ㄘㄨㄟˇ ㄘㄢˋ
009362,ㄓㄜˋ ㄐㄧˇ ㄐㄩㄜˊ ㄏㄨㄚˋ ㄖㄨˊ ㄎㄨㄥˇ ㄅㄨˋ ㄆㄧㄢˋ ㄌㄧˇ ㄉㄜ˙ ㄎㄨㄥˇ ㄅㄨˋ ㄧㄣ ㄩㄝˋ ㄐㄧㄚ ㄕㄣ ㄌㄜ˙ ㄩˇ ㄒㄧㄤˊ ㄉㄜ˙ ㄑㄩˊ ㄘㄨˋ ㄅㄨˋ ㄢ
009363,ㄎㄜˊ ㄧˇ ㄗㄨㄛˋ ㄉㄠˋ ㄅㄨˋ ㄕㄨㄚ ㄧㄚˊ ㄨˋ ㄓㄥˊ ㄌㄧˇ ㄊㄡˊ ㄈㄚˋ ㄧㄝˇ ㄅㄨˋ ㄔㄨㄢ ㄒㄧㄝˊ ㄗ˙ ㄕㄣˋ ㄓˋ ㄅㄨˊ ㄏㄨㄤˋ ㄨㄚˋ ㄗ˙
009364,ㄅㄨˋ ㄋㄥˊ ㄐㄧㄤ ㄓㄥˋ ㄈㄨˇ ㄧㄥ ㄉㄤ ㄔㄥˊ ㄉㄢˋ ㄉㄜ˙ ㄅㄨˇ ㄊㄧㄝ ㄗㄨㄛˋ ㄨㄟˊ ㄘㄞˊ ㄓㄥˋ ㄅㄠ ㄈㄨˋ ㄕㄨㄞˊ ㄍㄟˇ ㄌㄠˊ ㄉㄞˋ ㄒㄧㄥˋ
009365,ㄓㄢˇ ㄒㄧㄣ ㄉㄜ˙ ㄌㄡˊ ㄈㄤˊ ㄍㄠ ㄍㄠ ㄙㄨㄥˇ ㄌㄧˋ ㄖㄢˊ ㄦˊ ㄧˊ ㄨㄤˋ ㄎㄜˇ ㄓ ㄒㄩˇ ㄉㄨㄛ ㄈㄤˊ ㄗ˙ ㄖㄥˊ ㄗㄞˋ ㄎㄨㄥ ㄓˋ
009366,ㄑㄩˊ ㄏㄨㄤˊ ㄉㄜ˙ ㄉㄥ ㄍㄨㄤ ㄧㄥˋ ㄓㄜ˙ ㄐㄧㄝ ㄐㄧㄥˇ ㄩˇ ㄒㄧㄤˊ ㄒㄧㄣ ㄌㄧˇ ㄈㄨˊ ㄑㄧˇ ㄧˋ ㄓㄨㄥˇ ㄕㄣ ㄗㄞˋ ㄧˋ ㄒㄧㄤ ㄉㄜ˙ ㄌㄥˇ ㄑㄧㄥ
009367,ㄖㄨˊ ㄍㄨㄛˇ ㄓㄣ ㄕˋ ㄔㄣˊ ㄌㄜ˙ ㄐㄧㄡˋ ㄔㄞ ㄒㄧㄡ ㄌㄜ˙ ㄧㄡˋ ㄔㄣˊ ㄓㄜˋ ㄊㄧㄝˇ ㄌㄨˋ ㄋㄥˊ ㄅㄨˋ ㄋㄥˊ ㄅㄠˇ ㄓㄨㄥˋ ㄢ ㄑㄨㄢˇ ㄧㄚ˙
009368,ㄐㄧ ㄓㄤˇ ㄏㄞˊ ㄕㄨㄛ ㄓㄨㄥ ㄍㄨㄛˋ ㄖㄣˊ ㄊㄞˋ ㄖㄨㄥˊ ㄧˊ ㄍㄠˇ ㄉㄧㄢ ㄌㄜ˙ ㄍㄠˋ ㄙㄨ˙ ㄊㄚ ㄕˋ ㄇㄧㄢˋ ㄈㄟˋ ㄉㄜ˙ ㄐㄧˊ ㄎㄜˇ
009369,ㄐㄧㄣ ㄋㄧㄢˊ ㄓˋ ㄏㄡˋ ㄋㄚˋ ㄍㄜ˙ ㄇㄣˊ ㄎㄢˇ ㄐㄧㄣˋ ㄖㄢˊ ㄅㄟˋ ㄨㄛˇ ㄇㄣ˙ ㄉㄧˋ ㄒㄩㄥ ㄌㄧㄤˇ ㄍㄜˋ ㄊㄚˋ ㄠ ㄒㄧㄚˋ ㄑㄩˇ ㄧˊ ㄎㄨㄞˋ
009370,ㄈㄤˊ ㄐㄧㄚˋ ㄉㄜ˙ ㄍㄠ ㄅㄚˋ ㄓㄥˋ ㄗㄞˋ ㄘㄨㄥˊ ㄉㄚˋ ㄏㄨˋ ㄒㄧㄥˊ ㄎㄞ ㄕㄨˇ ㄨㄚˊ ㄐㄧㄝˇ ㄅㄧㄥˋ ㄒㄧㄤˋ ㄓㄨㄥ ㄒㄧㄠˇ ㄏㄨˋ ㄒㄧㄥˊ ㄇㄢˋ ㄧㄢˊ
009371,ㄐㄧㄡˋ ㄒㄧㄤˋ ㄌㄢˊ ㄑㄧㄡˊ ㄔㄨㄥ ㄇㄢˇ ㄑㄧˋ ㄐㄧㄡˋ ㄆㄥ ㄆㄥ ㄧㄡˇ ㄌㄧˋ ㄖㄨˊ ㄍㄨㄛˋ ㄅㄧㄝˇ ㄌㄜ˙ ㄧㄝˇ ㄐㄧㄡ˙ ㄉㄚˇ ㄅㄨˋ ㄑㄧˇ ㄌㄞˊ
009372,ㄐㄧˊ ㄐㄧㄤ ㄉㄠˋ ㄌㄞˊ ㄉㄜ˙ ㄒㄧㄣ ㄕㄥ ㄇㄧㄥˋ ㄩㄝˇ ㄖㄤˋ ㄎㄜˇ ㄦˊ ㄎㄢˋ ㄑㄧˇ ㄦˊ ㄍㄥˋ ㄐㄧㄚ ㄨˇ ㄇㄟˋ ㄍㄥˋ ㄐㄧㄚ ㄒㄧㄥˋ ㄍㄢˇ
009373,ㄓㄜˋ ㄕˋ ㄈㄛˊ ㄉㄧㄥˇ ㄏㄨˊ ㄕㄜˇ ㄌㄧˋ ㄔㄨㄥˊ ㄍㄨㄤ ㄏㄡˋ ㄕㄡˇ ㄘˋ ㄗㄞˋ ㄓㄨㄥ ㄍㄨㄛˋ ㄋㄟˋ ㄉㄧˋ ㄩˇ ㄨㄞˋ ㄉㄧˋ ㄑㄩˋ ㄍㄨㄥˋ ㄈㄥˋ
009374,ㄒㄧㄠˇ ㄆㄟˊ ㄋㄧˇ ㄉㄨˋ ㄍㄨㄛˋ ㄓㄜ˙ ㄇㄢˋ ㄔㄤˊ ㄉㄜ˙ ㄏㄟ ㄧㄝˋ
009375,ㄩˋ ㄇㄧˇ ㄒㄧㄤ ㄐㄧㄥ ㄅㄧˇ ㄊㄧㄢˊ ㄇㄧˋ ㄙㄨˋ ㄍㄥˋ ㄌㄧˇ ㄏㄞˋ
009376,ㄒㄧㄢˋ ㄗㄞˋ ㄓㄜˋ ㄓㄨㄥˋ ㄊㄨㄟˊ ㄕˋ ㄧㄝˇ ㄓㄥˋ ㄗㄞˋ ㄔㄢˇ ㄧㄝˋ ㄌㄧㄢˋ ㄉㄜ˙ ㄍㄜˋ ㄍㄜ˙ ㄏㄨㄢˊ ㄐㄧㄝˊ ㄓㄨㄥ ㄧㄡˊ ㄙㄨㄛˊ ㄊㄧˇ ㄒㄧㄢˋ
009377,ㄐㄧㄣˋ ㄏㄨㄛˋ ㄕˊ ㄍㄨㄥ ㄔㄤˇ ㄍㄜ˙ ㄨㄛˇ ㄕㄨㄛ ㄕˋ ㄔㄨㄣˊ ㄇㄧㄢˊ ㄉㄜ˙ ㄨㄛˇ ㄇㄛˊ ㄑㄧˇ ㄌㄞˊ ㄧㄝˇ ㄅㄨˋ ㄒㄧㄤˋ
009378,ㄋㄧˇ ㄐㄧㄚˋ ㄕˋ ㄩㄢˊ ㄅㄨˊ ㄌㄜˋ ㄧˋ ㄌㄜ˙ ㄗㄨㄟˊ ㄌㄧˇ ㄎㄞ ㄕˇ ㄇㄚˋ ㄇㄚˇ ㄌㄧㄝˋ ㄌㄧㄝˋ ㄉㄜ˙
009379,ㄋㄢˊ ㄊㄡˊ ㄒㄧㄢˋ ㄖˋ ㄩㄝˋ ㄊㄢˊ ㄌㄢˇ ㄔㄜ ㄑㄨㄢˊ ㄅㄨˋ ㄗㄢˋ ㄊㄧㄥˊ ㄇㄨˋ ㄑㄧㄢˊ ㄓㄥˋ ㄗㄞˋ ㄕㄨ ㄙㄢˋ ㄧㄡˊ ㄎㄜˋ
009380,ㄧㄣ ㄨㄟˋ ㄍㄨㄥ ㄗㄨㄛˋ ㄩㄢˊ ㄧㄣ ㄐㄧㄥ ㄔㄤˊ ㄉㄜˊ ㄗㄨㄟˋ ㄖㄣˊ ㄊㄚ ㄧㄝˇ ㄐㄧㄥ ㄔㄤˊ ㄕㄡˋ ㄉㄠˋ ㄖㄨˇ ㄇㄚˋ ㄏㄜˊ ㄨㄟˊ ㄍㄨㄥ
009381,ㄜˋ ㄋㄨㄛˋ ㄉㄜ˙ ㄊㄧˇ ㄊㄞˋ ㄖㄤˋ ㄖㄣˊ ㄙ ㄏㄠˊ ㄎㄢˋ ㄅㄨˋ ㄔㄨˋ ㄊㄚ ㄐㄧˇ ㄍㄜˋ ㄩㄝˋ ㄑㄧㄢˊ ㄍㄤ ㄍㄤ ㄕㄥˋ ㄨㄢˊ ㄅㄠˇ ㄅㄠ˙
009382,ㄓㄜˋ ㄉㄨˊ ㄙˇ ㄨㄤˊ ㄑㄧㄤˊ ㄕㄤˋ ㄉㄢˋ ㄎㄨㄥˇ ㄌㄟˊ ㄌㄟˇ ㄓㄜˋ ㄌㄧˇ ㄕˋ ㄋㄚˋ ㄘㄨㄟˋ ㄔㄨˇ ㄐㄩㄜˊ ㄈㄢˋ ㄖㄣˊ ㄉㄜ˙ ㄉㄧˋ ㄈㄤ˙
009383,ㄌㄧㄣˊ ㄉㄠˇ ㄐㄧㄡ ㄐㄧㄝˊ ㄌㄜ˙ ㄌㄧㄥˊ ㄉㄠˋ ㄒㄧˊ ㄈㄨˋ ㄐㄧˊ ㄧㄢˇ ㄌㄜ˙ ㄈㄚ ㄉㄨㄢˇ ㄑㄧˋ ㄉㄜ˙ ㄋㄩˇ ㄒㄧㄚˋ ㄕㄨˋ ㄨˊ ㄩˇ ㄌㄜ˙
